message,label
對耶，我買了環保杯，每天帶出門，還省了不少錢。,0
你知道隔壁新開的那家餐廳嗎？聽說評價兩極，我還沒去過。,0
我去過一次，食物還行，但服務有點慢。,0
最近市中心那個公園在整修，好像要變成新景點了。,0
是啊，希望整修完會變得更漂亮，適合帶小孩去玩。,0
昨天你說的那個笑話我還在想，笑死我了。,0
哈哈哈，我就是喜歡講這種無聊的笑話讓大家開心。,0
你覺得最近的生活節奏有沒有越來越快？我有點跟不上。,0
我也是，工作和生活壓力都大，真的需要放鬆時間。,0
昨天晚上我看了個超無聊的綜藝節目，結果一直笑到肚子痛。,0
有時候無聊的東西反而最療癒欸，放鬆心情最重要。,0
你家寵物最近怎麼樣？我看到你上次分享的照片好可愛。,0
牠很好啦，還是每天搗蛋，家裡亂成一團。,0
說到亂，你最近有沒有什麼生活小災難？我昨天手機差點摔了。,0
哈哈，我昨天弄丟鑰匙，找了一整晚才找到。,0
你週末有什麼計畫嗎？我打算去爬山順便拍照。,0
好啊，我也想去，天氣好像會放晴，適合出門。,0
最近我開始嘗試學做菜，結果第一次做焦了，超慘。,0
別怕，我也常失敗，慢慢來就會越做越好。,0
聽說市政府下週有免費健康講座，想去嗎？,0
想啊，正好可以學點健康知識，順便聽聽專家說話。,0
你覺得最近的新聞報導可信度怎麼樣？我有點懷疑。,0
現在資訊太多了，要挑真的很難，有時候真真假假分不清。,0
你還記得小學時我們一起玩的那些遊戲嗎？超懷念。,0
哈哈，真的，那時候不用煩工作壓力，生活超單純。,0
最近看了部紀錄片，說全球氣候變化很嚴重，讓我有點擔心。,0
是啊，我們應該多關注環保，從小事做起才有希望。,0
你有沒有想過以後要去哪裡旅遊？我好想去日本賞櫻。,0
我想去歐洲環遊，吃遍各國美食超棒。,0
剛剛看到朋友分享新開的甜點店，下次一起去吃吧！,0
太好了，我最愛甜點了，尤其是巧克力口味。,0
你今天心情怎麼樣？感覺怪怪的，是不是壓力大？,0
有點啦，最近工作壓力真的有點大，想找人聊聊。,0
沒關係，有空我們多聊聊，互相支持比較好。,0
最近有什麼好聽的音樂推薦嗎？我想換換口味。,0
我最近在聽那個新出來的獨立樂團歌，很有感覺，推薦給你。,0
你每次都這樣，從來不聽我說話。,0
我真的受夠了，我不是你的出氣筒。,0
難道我說的話你都沒當一回事嗎？,0
你完全不在乎我的感受。,0
講真的，我有點看不起你這種態度。,0
我們之間根本沒有平等可言。,0
我努力那麼久，你一句話就全部否定。,0
這種事你怎麼可以裝沒看到？,0
你到底在想什麼？我真的搞不懂你了。,0
我不想再忍你了，夠了。,0
你講話能不能有點分寸？,0
不是我玻璃心，是你真的太過分了。,0
你一次又一次讓我失望，我真的累了。,0
我覺得你從來沒把我當朋友。,0
連這種小事都做不好，你還想我怎樣？,0
你說過要改的，但你改了嗎？,0
我真的不想再自欺欺人了。,0
請你有點責任感好嗎？,0
對，我生氣，就是因為你一直不改。,0
講話可以不要這麼傷人嗎？,0
你根本不懂我，只會怪我。,0
你這樣的態度真的讓人很反感。,0
你從來沒真正為我想過。,0
什麼都推給別人，自己一點錯都不承認。,0
我不想再聽你的藉口了。,0
為什麼總是我在讓步？,0
你說過會改的，但每次都一樣。,0
我感覺我對你根本不重要。,0
我們是不是該冷靜一下了？,0
你這樣根本是在情緒勒索我。,0
我不是你情緒的垃圾桶。,0
你怎麼那麼自私，只想自己好過？,0
這麼久了你一點也沒變。,0
別再裝可憐了，好嗎？,0
你根本只在乎你自己。,0
每次吵架你都想贏，那我算什麼？,0
講白了，你就是沒在意我。,0
別說什麼「我不是故意的」，我聽膩了。,0
每次我生氣你就裝無辜，超假。,0
你真的讓我很失望。,0
我說這麼多你還是聽不懂，那就算了。,0
你連一句真心道歉都說不出來。,0
跟你講理真的很難。,0
如果我真的重要你就不會這樣對我。,0
不要再講場面話了，真的很噁心。,0
你覺得你講的話不傷人嗎？,0
我真的很想放棄了。,0
每次都這樣，到底要我怎樣？,0
我在你眼裡根本什麼都不是。,0
我對這段關係已經失望透頂。,0
你永遠都只看到自己的痛苦。,0
現在是怎樣，情緒來了就要我配合你？,0
我不是你操控的棋子。,0
你怎麼可以這樣對我？,0
再這樣下去，我真的會爆炸。,0
請你搞清楚，我不是來被你踐踏的。,0
你不覺得你這樣很過分嗎？,0
每次跟你說話都像在吵架，超累。,0
我要的是溝通，不是指責。,0
你到底有沒有聽懂我在說什麼？,0
別再演了，好嗎？,0
你不說我都知道你根本沒在乎。,0
這不是第一次，也不會是最後一次對吧？,0
我也有情緒，不是只你能發脾氣。,0
我今天真的忍夠了。,0
你每次都用沉默逼我先低頭，真的很卑鄙。,0
你以為你道個歉就沒事了嗎？,0
我不是在鬧，我只是在講事實。,0
你做錯事，還有臉怪我？,0
算了，我再多說你也不會改。,0
你不累嗎？一直在演戲。,0
你這樣說話真的太難聽了。,0
我真的很痛，心都冷了。,0
我感覺你根本不在乎我們的關係。,0
我已經沒有信心再維持下去了。,0
請你別再浪費我的時間。,0
我這麼努力只是想得到一點回應。,0
你根本不配我這樣對你好。,0
你看不起我沒關係，但請你離我遠一點。,0
連基本的尊重你都不給我。,0
你真的讓我心碎了。,0
我做了那麼多你一句感謝都沒有。,0
你那副高高在上的樣子，真的很令人作噁。,0
你是不是都覺得自己永遠是對的？,0
不是我要計較，是你真的太過分。,0
我怎麼會信錯你這種人？,0
你最好去照照鏡子看看自己現在有多自私。,0
別再用「你只是開玩笑」來逃避責任。,0
你現在的樣子真的讓我很厭惡。,0
我不懂為什麼你可以裝沒事。,0
你真的變了，變得我快認不出你。,0
我不想再騙自己你是個好人了。,0
你做的那些事，一點都不值得原諒。,0
每次提到這件事我都覺得好痛。,0
我以為你會珍惜我，結果只是我想太多。,0
連朋友該有的信任你都給不了我。,0
你不要再假裝你在意了，真的夠了。,0
對你來說，我可能只是一個選項吧？,0
你的沉默就是最好的答案了。,0
你根本沒有那麼喜歡我，是我太傻。,0
如果你有良心，就該好好想想你做了什麼。,0
你做的每件事都在證明我根本不重要。,0
你說你愛我，可是你卻一直傷害我。,0
我不是你的出氣筒，也不是你的玩偶。,0
你已經傷我太多次了，這次我真的不想再原諒你了。,0
幹你真的有夠誇張，我忍你很久了你知道嗎？,0
我不是你媽，別什麼事都要我收拾好不好。,0
靠北，我做牛做馬你一句謝謝都沒有，真的是超心寒的。,0
你是不是把別人對你的好當理所當然？超不爽。,0
講幾百次了你還是聽不懂，是腦袋裝屎嗎？,0
我到底欠你什麼啊？每天看你臉色我很累欸。,0
你這樣搞真的很不夠朋友，爛透了。,0
原來你就是那種背後講人壞話的假朋友，爛死了。,0
乾脆以後都別講話了，這樣你也比較爽吧？,0
我真的累了，每次都是我在努力，你根本無動於衷。,0
你是不是覺得我很好欺負？一直踩底線是怎樣？,0
真的很想直接已讀不回一輩子，你很煩。,0
幹，你這人怎麼那麼自私，完全只想到你自己。,0
你不要再裝無辜了好不好？噁心到不行。,0
講話可以不要那麼機車嗎？真的很會搞人心情。,0
我已經習慣你敷衍了，謝謝你教會我不要期待。,0
你有病是不是？連這種話都講得出口。,0
一直說你會改，結果改個屁啊都一樣爛。,0
別再講藉口了好不好？爛到一個極致。,0
我現在真的不想看到你，連打字都懶得回你。,0
幹你真的有病欸，腦袋有洞是不是？,0
今天的我只想封鎖你，世界會更清淨。,0
崩潰欸，我已經盡力了但你什麼都不做。,0
你以為自己很屌？不過就是個愛嘴的loser。,0
你每次都是說一套做一套，當大家都瞎是不是？,0
說真的，你講那些話傷到我了。,0
靠杯喔，我沒欠你，你別再拿我出氣了。,0
拜託你醒醒，這社會不是你在耍廢就能混過的好嗎？,0
真的不懂你那種爛脾氣哪裡來的自信。,0
有夠不尊重人的，你以為你誰啊？,0
氣到快中風欸，你這人怎麼那麼誇張。,0
為什麼每次要配合你？你以為你天王老子？,0
你這樣真的很掉價，我都替你尷尬。,0
我真的是笑不出來，超想哭。,0
幹我真的後悔認識你，爛到不行。,0
你這人講話真的是超沒禮貌，根本欠嗆。,0
你可不可以長大一點？永遠都像個沒肩膀的人。,0
拜託你有點擔當好不好？這是國小生喔？,0
每次都說什麼都會改，你當我失憶是不是？,0
再這樣我真的要絕交了，不開玩笑。,0
我有苦說不出，你永遠都不會懂。,0
好啊你厲害，朋友都被你氣跑你還能當作沒事。,0
你知道我為了你多少次忍氣吞聲嗎？現在是忍無可忍。,0
你這種人只適合活在你自己的世界，不用出來害人。,0
拜託你清醒一點，你真的很令人失望。,0
哭了啦，我真的撐不下去了好不好。,0
真的每次你出現我都要心理準備會被搞心情。,0
爛人本爛，什麼都推給別人最會。,0
別再演了啦你，整天裝可憐我看都膩了。,0
你真的很厲害耶，朋友當工具用得剛剛好。,0
氣到我手機都快摔了，真的受不了你。,0
你想怎樣就怎樣，我不想再管你了。,0
我不想吵，但你這樣我真的沒辦法忍。,0
乾脆我們以後不要見面好了，太煩了。,0
你知道嗎？你讓我覺得我是一個笑話。,0
說真的我覺得你超假，裝善良裝到讓人反感。,0
講那麼多幹話不如你直接閉嘴還比較快樂。,0
別人是人你是人渣，完全沒得救。,0
再講一次那種話我真的會爆氣，不要試探我。,0
好，我承認我以前太傻，才會一直包容你。,0
每次都我在做事，你在那邊嘴，超廢的好嗎？,0
你那套話術根本沒用，我早就看破了。,0
你這樣還有人愛我真的是服了，眼瞎也不是這樣瞎。,0
沒想到你這人那麼兩面，嚇死我了。,0
你那個道歉根本沒誠意，別來噁心我。,0
你說的每句話我現在都不信了，騙人專業戶。,0
不用說了，我不會再為你掉一滴眼淚。,0
你根本不是在關心我，你只是在找台階下。,0
我已經放棄你了，怎樣都不想再理你。,0
你超級會演，我真的不想看了。,0
連朋友都可以出賣，你也太厲害了吧。,0
我已經受夠你了，真的沒必要再浪費時間。,0
講話可不可以帶點腦？邏輯不通真的很丟臉。,0
笑死，自己問題一堆還好意思嫌別人？,0
你根本搞不清楚狀況還敢嗆人，是想被打？,0
我今天真的是怒火中燒，你別再出聲了。,0
我講白了啦，你就是垃圾。,0
每次跟你溝通都像在跟磚頭講話。,0
已經不是誤會了，是你本質就這樣爛。,0
請你從我的生活消失，謝謝。,0
幹，我真的好想大哭一場，氣到不行。,0
你嘴巴那麼利，不如去當酸民比較快。,0
自己做錯還裝無辜，真的很無恥。,0
朋友不是這樣當的，你這樣真的超過了。,0
你這種人很會撩但不會負責，爛透了。,0
原來你是這種貨色，真的看錯人。,0
你為了贏連良心都可以丟，佩服。,0
我再也不會相信你了，這次我學乖了。,0
你以為全世界繞著你轉？醒醒好嗎？,0
一直把自己當受害者，根本情緒勒索王。,0
你真的不是討人厭，是讓人想吐。,0
好啦夠了，我受夠了你的戲碼。,0
你活在自己的世界就好，不用來煩我。,0
以為自己很紅是不是？走到哪都在惹人厭。,0
你不配當我朋友，也不值得我難過。,0
你現在講什麼我都只想笑，假爆了。,0
你做那些事我真的很失望，我以為你不是那種人。,0
哭笑不得，我對你真的沒期待了。,0
一口一個「我不是故意的」，你當大家三歲？,0
你沒變，是我以前眼瞎。,0
欸你有看到那個 AI 生貓照變神明的圖嗎？笑死我了,0
昨天晚上看到一堆人去搶五倍券剩下的，根本末日感,0
幹你昨天去吃那家火鍋，現在還在拉肚子嗎哈哈哈,0
我真的被你害慘，說什麼那家滷味好吃，結果整個超鹹,0
你現在是不是還在穿 UNIQLO 那件破破風衣？我記得是大一買的欸,0
笑爛，你昨天那個限動真的很母湯，還敢公開喔,0
你到底什麼時候要還我 Switch 卡帶，我已經等半年了,0
今天天氣熱到我懷疑台灣是不是變成火星,0
你今天沒事吧？新聞說又有一區跳電了,0
欸你滑到那個迷因沒，「我考 0 分但我有禮貌」那張，太狠了,0
靠夭你昨天那句「我不是不讀書，是我書不讀我」我整個笑爛,0
你不覺得那個新的 YouTuber 很像你室友嗎？講話一模一樣嘴秋,0
幹真的假的，你公司真的有人因為 AI 被裁掉喔？,0
你有看昨天總統大選辯論嗎？我媽看完直接關電視罵三字經,0
我剛剛去全聯，店員跟我說特價牛奶限買三瓶，我是牛嗎？,0
你是不是又偷看韓劇看到半夜？今天臉超垮欸,0
最近我朋友在跑外送，他說收到最奇怪的是一顆煎蛋還要附便條紙,0
幹我手機中毒，一打開就跳出一堆詐騙廣告，靠杯勒,0
欸你有沒有看到 OpenAI 新的 Sora，那影片超級唬爛但好看,0
我朋友昨天跟我說他用 AI 生圖，把老闆頭 P 在八家將上,0
你是不是還在用 2012 的滑鼠？那聲音超吵欸像拖拉機,0
昨天滑 IG 看到有人在新竹路邊抓鴿子烤來吃，真假啊？,0
靠北我今天喝那個手搖超難喝，根本像刷鍋水,0
笑死我朋友說他手機螢幕裂了還貼保護貼當沒事,0
你知不知道現在小學生已經在學 AI prompt 了，我小時候還在摺紙,0
現在的人都不搭捷運了，因為月台廣播一直說誤點,0
你是不是又在看 PTT 笑話版？一直在那邊偷笑很可疑,0
幹我跟你講，我朋友昨天 Tinder 約會，結果是同事的表姐,0
你知道那個什麼「我 AI 生的圖給長輩用 LINE 當頭貼」的計畫嗎？,0
我剛剛去超商領包裹，結果是我媽訂的掃地機，整個傻眼,0
你不是說你在減肥？剛剛我看到你買了一整袋鹽酥雞欸,0
現在買一杯珍奶要 80 元，我乾脆去喝汽油比較快,0
昨天看到網友說「再亂吃就要變成 AI 訓練資料」，超有感,0
你是不是又在家耍廢？都幾點了還在床上？,0
我真的懷疑我養貓還是貓養我，牠現在躺我枕頭,0
我朋友現在工作是每天幫公司餵 AI prompt，薪水比我高兩倍,0
你知道那個「你的長輩圖 AI 化」的專案嗎？我阿公用超爽,0
最近一直下雨，我鞋子都快發霉了啦幹,0
你知道那個 YouTuber 變成國中教材嗎？台灣教育真的很猛,0
幹我朋友說他報名生成式 AI 課，結果老師是 ChatGPT 哈哈哈,0
你是不是又在存一些奇怪的 meme？上次那個狗狗變火箭我還記得,0
昨天搭捷運聽到一個阿姨講「我用 AI 生孫子」，我差點笑出來,0
你是不是有跟那個外包妹聊天？聽說她台語講得比我還好,0
現在大家都不找設計師了，直接上 Midjourney 生 logo,0
幹我剛剛看到有人用 GPT 幫他寫分手信，太狠了吧,0
你上次說你要買的那個 AI 鬧鐘，有準時叫你起床嗎？,0
你是不是偷改我報告？我看到那段「人生如 Python」是你寫的吧？,0
我昨天夢到我變成 AI 模型了，一直有人丟 prompt 給我超崩潰,0
幹我朋友說他公司 AI 回答比經理還準，現在經理不敢多話,0
你還記得國中那個很屁的同學嗎？他現在在教人用 GPT 寫履歷,0
我最近開始學 prompt engineering，但其實就是亂打字,0
你是不是偷存我的 IG 美照當背景？上次開電腦被我看到,0
你不要再刷抖音了啦，腦袋都快變成 AI 一樣沒感情了,0
我今天真的懷疑我是一隻 AI 餵 prompt 的猴子,0
幹我上次看 Midjourney 生圖生出一隻八隻腳的貓，做惡夢,0
你最近還在玩那個什麼 AI 自己聊天的遊戲嗎？太孤單喔你,0
笑死，我爸媽現在每天用 ChatGPT 查藥方，我不敢信,0
你今天中午是不是偷吃我便當？我放的炸雞不見了欸,0
靠杯今天早上捷運擠到像沙丁魚，我直接用 GPT 寫請假單,0
昨天滑 Dcard 看到有人用 GPT 幫忙告白，還成功了太瞎,0
你最近是不是開始當 GPT 工讀生？一直在說 prompt prompt 的,0
你看到那個台語 GPT 對話影片沒？笑到我茶噴出來,0
我在咖啡廳聽到有阿北跟朋友說「AI 都是騙人的」，超堅定,0
你是不是還在暗戀那個學姐？上次她跟 AI 下棋你還讚爆她,0
現在的網紅都靠 AI 維持形象，我是該辭職去當機器人嗎？,0
幹我跟你講，昨天我在菜市場聽到兩個歐巴桑在討論 Midjourney,0
你最近還在寫 prompt cheat sheet 嗎？我看你桌面超亂,0
昨天我媽說「你要是 GPT 那我還比較能接受你宅在家」,0
你是不是偷拿我那張 GPT 生成的桌布當履歷照片？,0
最近是不是大家都 AI 過敏？看到圖片都要問是不是假的,0
幹我同學說他用 AI 寫作業，結果交出去的老師也是用 AI 判分,0
你知道那個 AI 生的蔡英文變武俠角色的影片嗎？有夠中二,0
幹我室友用 GPT 幫我女友寫生日卡片，我現在心情超複雜,0
你上次說你要當生成式繪師，結果現在只會問「有沒有 prompt」,0
昨天去看電影，一堆人在討論角色是不是用 AI 生的，我瘋了,0
我朋友說以後要跟機器談戀愛，至少不會劈腿,0
你是不是在騙我？說你不會用 AI，結果私底下 prompt 寫爆,0
你家附近是不是開了一間叫「AI 豆花」的？這名字太智障了,0
昨天有個網友說 GPT 是他最懂他的人，我好像也懂了,0
幹你是不是又把 GPT 講的當人生哲理？清醒一點,0
我看你手機裡面 AI 應用比交友軟體還多，是想變機器人,0
最近新聞一直說「數位中介法」，我媽問我是不是在犯罪,0
你是不是也覺得台灣最近太像黑鏡了？每天都在看 AI 話題,0
你上次講的「生成式肥宅」我現在還在笑，太傳神,0
幹，這年頭情書都 AI 寫的，那我們要幹嘛？,0
你不要再學那個 TikTok 說話方式，我真的會氣死,0
昨天看到網友說「現在不學 AI 就等著做 AI 替代的工作」,0
你真的要去報那個「生成式戀愛教學」的課嗎？拜託別鬧,0
幹你是不是連告白都要我幫你 prompt？,0
最近都沒出門，我快長香菇了啦,0
你上次說你要轉行做數位遊牧人，結果還不是每天躺床,0
你是不是還沒交報告？GPT 生的也拿來湊數？,0
昨天我媽說她要學用 GPT 看醫生，我笑不出來,0
你是不是又打 LOL 打到凌晨？今天臉超猩猩,0
幹最近太熱了，我直接去住全家冷凍櫃,0
你上次說你 AI 男友不會生氣，結果你還是自己生氣,0
你是不是都用 GPT 來回女友訊息？太爛了吧,0
你今天還活著嗎？還是已經被 GPT 接管了？,0
幹我夢到我考試沒念結果 GPT 替我考，還全對,0
最近社區有人辦 AI 詩詞比賽，我爸說要報名參加,0
你昨天叫我用 GPT 寫劇本，結果是愛情片我都沒談戀愛,0
你是不是在用 GPT 回我訊息？怎麼都那麼客氣,0
我今天心情差到連 GPT 也不想理我,0
你現在講話好像 GPT 模板喔，快笑死,0
我朋友說他室友講話很機器，結果真的是讀 AI 工程師的,0
吃午餐看到同事便當裡有一顆貢丸，一顆而已，他還切半吃,0
剛剛開會老闆問我對 AI 有什麼看法，我差點脫口而出「取代你」,0
現在只要講「OpenAI」我爸就會以為我在學壞,0
朋友失戀三天暴瘦 5 公斤，我交往三年胖了 8 公斤,0
Uber Eats 司機送錯餐，我還是吃了，因為太餓,0
我阿嬤現在看 YouTube 都會按讚訂閱小鈴鐺，超進化,0
去診所看感冒結果護士跟我說「最近都流行 AI 惡夢」,0
我朋友買 GPT Plus 是為了讓它幫他回女友訊息,0
現在麥當勞蛋捲冰淇淋漲到 28 元，我高中時才 15 元,0
我妹說她的夢想是成為 AI 圖片裡的美女,0
PTT 八卦版現在都在罵演算法亂跳，笑死,0
剛剛看到有人說 Midjourney 生圖比他男友還帥,0
網購買了一件韓版衣服，穿上去像準備考科舉,0
全聯熟食區那個「香酥雞」到底有多鹹，吃一口配一瓶水,0
我朋友說他女友氣到封鎖他，結果 GPT 還可以照常聊天,0
現在去家樂福，飲料區也分「有糖 AI」、「無糖人類」,0
看到 FB 廣告：「讓 GPT 寫你的履歷，讓你少丟 50 間公司」,0
昨天搭捷運，聽到高中生講：「AI 做作業，老師 AI 改卷，我們只負責考前祈禱」,0
我爸叫我幫他註冊 ChatGPT，他說「要用來問藥單」,0
我朋友說：「AI 是我唯一不會生氣的朋友」,0
看到有人說：「台灣的通勤地獄不是地鐵，是早餐排隊」,0
早餐店老闆娘說她也想學用 AI 幫忙點餐，我差點推薦她用 iPad,0
我妹叫我別再講迷因了，因為她男友不懂「我佛了」是什麼意思,0
我朋友把我生日圖用 AI 重製，變成鋼鐵人版本,0
今天出門只花了 20 元，然後我就發現我忘了錢包,0
去看牙醫，醫生問我「你會緊張嗎？那我放抖音音樂」,0
看到朋友用 GPT 寫情書，對象是他自己，還有語音朗讀版,0
我媽問我 AI 是不是像 Siri 一樣會罵人，我說我試試看,0
昨天新聞說某鄉鎮變「數位示範區」，結果是蓋了個 WiFi 路由器,0
捷運月台有個阿伯邊吃滷肉飯邊看 TikTok，我真的跪,0
大夜班快瘋掉，聽到掃地機器人跟我說：「請充電」我回了「我也是」,0
PTT 上有人說：「我這輩子最穩定的關係是我跟 GPT」,0
早餐店女兒說她不想接手了，因為夢想是當 prompt 工程師,0
去誠品看到一本書叫《與 AI 同居的一年》，差點買來送前男友,0
中午吃飯同事開始用 GPT 幫忙寫食記，寫得比業配還真誠,0
剛剛買珍奶，店員問我要不要加 prompt，我一臉懵,0
去買鹽酥雞老闆說：「現在不給蒜頭了，要用 AI 配料」,0
聊天室一直跳出 GPT 回我訊息，我以為我朋友上線了,0
朋友問我會不會害怕 AI，我說我比較怕月底帳單,0
跟爸媽吃飯時講 GPT，我爸問是不是電視台的新節目,0
看到網紅拍片說自己是「生成式台北人」，我吐了,0
我妹開始叫她 GPT 是「我的虛擬男友小杰」,0
我去喝喜酒，新人誓詞是用 GPT 寫的，還唸錯,0
看到朋友說：「我被我自己生出來的 AI 圖告白了」,0
外送員說他手機快當掉，因為導航跟 GPT 同時講話,0
看到一堆人在 FB 說自己是 prompt 大師，我比較像 prompt 苦工,0
捷運上看到有人在讀《如何與 AI 建立情感連結》,0
看到 TikTok 熱門：「用 GPT 幫我罵老闆 10 句」,0
我爸說他也想用 GPT 寫長輩圖，我眼神死,0
現在便利商店貼廣告都說「支持數位時代支付」，結果只收現金,0
昨天跟朋友討論「生成式戀愛」是不是種病,0
看到有人用 GPT 幫忙罵前任，我說這功能我也想要,0
我朋友說他要開一間「生成式髮廊」，讓 AI 幫你設計髮型,0
每次滑 IG 都以為我朋友變正了，結果是 AI 濾鏡,0
看到朋友說他 GPT 生的圖比他實體作品還讚，崩潰,0
現在去夜市會看到「AI 幫你畫塔羅」的攤位,0
剛剛在咖啡廳聽到有人說：「你如果不懂 prompt，就不要跟我聊天」,0
看到一堆人在買 GPT 數位課，我只想買一碗麵吃飽,0
昨天跟朋友討論：GPT 到底算不算出軌的對象,0
今天跟我女友吵架，她說我比較關心 AI，怎麼辦,0
去看牙醫，護士在用 GPT 幫忙排病歷，我笑著流淚,0
每次我妹發限動都要附註「這是我不是 AI」，太瘋了,0
我朋友說他失戀後唯一陪著他的是 GPT,0
看到 Dcard 上面說：「GPT 是我新男友」，留言區暴動,0
我媽說她想學用 AI 把菜單數位化，我建議她先學打字,0
看到一個台南阿伯用 AI 做仿古地圖，超猛,0
昨天看到有人說：「我寫不出報告，GPT 也寫不出，我們是難兄難弟」,0
今天早上鬧鐘響我沒關，GPT 幫我設早上 Good Morning 訊息,0
朋友說他想跟 AI 結婚，我已經放棄跟他溝通,0
看到有人用 AI 幫他養狗取名字，結果取叫「Chat狗T」,0
現在看到業配文我都先問是不是 GPT 寫的,0
今天中午炒飯忘記放鹽，我說「像沒調過的 AI 模型」,0
去理髮店老闆問我想剪哪種 AI 男主角髮型，我選 GPT 的臉,0
剛剛朋友說他男友長得像 GPT，我說那應該沒表情吧,0
看到便利商店機器人幫你結帳我就知道，人要被取代了,0
我妹交了個 AI 男友，用 Midjourney 生臉，每天跟他說早安,0
看到有人用 GPT 幫忙寫請假條還寫得超委婉，我笑死,0
我朋友去速食店點餐還要想 prompt，我已經放棄他了,0
剛剛朋友對 GPT 說：「你懂我嗎？」GPT 回「我可以試著懂你」,0
昨天我爸說他也想學用 GPT 寫對聯，我笑著幫他打開 app,0
現在在夜市問什麼都有人說「我問 GPT 再跟你講」,0
我朋友說他跟 GPT 吵架，原因是 GPT 沒理解他愛的人是誰,0
去書店看到「生成式詩人」詩集，裡面真的不錯看,0
朋友說他失戀時 GPT 是唯一不嫌棄他的傾聽者,0
剛剛全家結帳店員說「要不要試試我們 AI 甜甜圈」,0
看到一個網紅說「我其實是 AI 模型模擬出來的」，下面留言大崩潰,0
每次我開車導航都比 GPT 還兇，現在我寧願用 GPT 帶路,0
我妹現在會用 GPT 幫我媽想罵人的台詞,0
朋友說：「AI 再強，也取代不了珍奶」我哭了,0
昨天我朋友用 GPT 幫我寫道歉文，我女友竟然說感動,0
現在連我洗碗都會想說：「要不要叫 GPT 幫忙算泡沫比例」,0
你們真的要小心，現在詐騙集團也在用 GPT 假扮客服,0
剛剛去便利商店，結帳的店員是個機器人，還比人類快,0
朋友說他要開「AI 約會服務」，我說你先交到一個人類朋友,0
看新聞說 GPT 可以寫詩，我說我小學也能寫但老師沒理我,0
現在交友軟體有「AI 加持」，照片都像迪士尼公主,0
我朋友說他想跟 AI 過年，不用被逼問年薪跟結婚計畫,0
昨天打 LOL 隊友是 GPT，我差點輸氣死,0
我媽說：「你整天跟 AI 聊天，不如去交個女朋友」,0
今天一整天我只說了兩句話，其他都是 GPT 幫我回的,0
欸我剛點雞排結果外送員直接送到隔壁棟…氣死,0
你有跟平台客服反應嗎？我之前也是這樣，結果還要我自己走去拿,0
他還跟我說「你地址沒寫清楚」我整個炸掉,0
講到炸掉，我今天開會開到炸裂，那個主管講話根本無敵繞,0
幹你這句太ptt了吧XDDD 超有畫面,0
對啦，我現在人正在7樓茶水間偷喘氣,0
剛剛那個誰誰誰又貼長輩圖了，祝我們什麼「週四平安吉祥如意」,0
靠那個我也有收到！重點是配圖還是大悲咒背景圖,0
我媽也會，她還會每天定時貼「出門平安、心想事成」,0
這年頭被長輩圖轟炸真的是逃不了,0
你說得好像你有長輩圖豁免權一樣XDD,0
欸欸欸，有沒有人知道晚點要不要加班，我想先決定要不要訂晚餐,0
你看群組啊，剛主管不是貼說今天大家準時走,0
我怕他放煙霧彈欸，上次也這樣講結果八點才放人,0
有夠心累，職場詐騙王就是他,0
昨天點外送等超久，結果司機說「我剛送錯地址」,0
怎麼大家都中這個buff，外送現在是考驗耐性喔,0
還好我那單是珍奶，不然我一定崩潰,0
你有看到ptt那篇八卦嗎？說某餐廳內場都在偷喝客人剩的湯,0
蛤真的假的，我昨天才在那家打卡欸,0
乾我晚點要刪限動，不想當衛生無感仔,0
剛剛開會那個新人報告，我聽到第二頁就想睡,0
我還看到誰在後面偷偷滑手機，超勇敢,0
上禮拜你說的那個笑話，我媽也拿去跟她朋友講，變成長輩迷因了啦,0
她是不是加了什麼「早安圖配金句」的群組,0
你那天說的滑倒事件，我同事今天也發生欸，在辦公室直接土下座,0
乾笑死，真的是辦公室摔倒界大亂鬥,0
你們公司不是都鋪地毯？還能滑倒是技術活欸,0
我朋友在外送平台工作，他說每次送餐到校門口都被學生亂騙,0
學生嘴上說「我在大門口」結果人躲在教室裡,0
我昨天訂的披薩整個變形欸，看起來像是打過架的麵包,0
有夠生氣欸，我還拍照回報客服，結果送了我50元券,0
你知道誰誰誰昨天因為吃太辣拉肚子還請病假嗎,0
辦公室大家還在猜他是不是裝病偷懶,0
結果他自己在限動發辣雞翅照，被主管看到,0
我昨天去便當店聽到兩個外送員在吵「誰先到」超尷尬,0
結果店員默默說「兩份都還沒好啦」,0
欸你記得傳昨天那份報告給我，我上傳錯版本了,0
我剛也被退稿一次，被說內容「不夠有溫度」是要我加熱嗎？,0
你午休吃啥？我剛叫炸雞，油到我開始懷疑人生,0
我剛被叫去支援客服，整個傻眼，語氣不能兇但我心裡在吼,0
我爸剛又傳長輩圖來說「出門記得戴口罩」我都不敢回,0
你要回「謝謝爸，我會平安長大」他就滿足了,0
今天收到三張長輩圖，其中一張還有轉運珠，我直接尊敬,0
辦公室冷氣冷到像南極，我現在穿羽絨外套打字,0
樓下7-11最近進了一款超好吃的飯糰，我一天吃三顆,0
那你腸胃真猛，我吃一顆就開始肚子唱歌了,0
早上打卡機又壞了，大家在那邊排隊拍照卡臉,0
主管今天問我「你的KPI有靈魂嗎？」我差點回他「你有嗎？」,0
我妹現在迷上把IG限動當日記在發，每天10則超煩,0
你公司今天下午茶不是說要訂那家法式甜點？結果勒？,0
說要訂的人沒訂，結果變成大家吃辦公室泡麵,0
